Customer_Id,Cluster,Session_Frequency,Duration,Total_Data_Volume
33611350019.0,1,2,289457.0,950481263.0
33611351788.0,1,4,547472.0,1222315961.0
33611357430.0,0,1,86218.0,307526576.0
33611360003.0,0,1,86399.0,332490099.0
33611361264.0,3,1,161301.0,161084657.0
33611362893.0,0,1,86399.0,306585493.0
33611363689.0,1,2,301847.0,777957683.0
33611363832.0,2,1,109034.0,872432059.0
33611366712.0,0,1,121202.0,547476392.0
33611367572.0,0,1,17966.0,404210571.0
33611367686.0,0,1,109675.0,543993757.0
33611368001.0,3,1,164195.0,72839303.0
33611368417.0,1,2,63460.0,1033695468.0
33611370648.0,1,2,104746.0,891749626.0
33611371373.0,0,1,86400.0,575017314.0
33611372699.0,0,1,86399.0,295452852.0
33611374917.0,3,1,163419.0,794142132.0
33611375473.0,3,1,127061.0,583634586.0
33611375572.0,3,1,190972.0,153488197.0
33611376840.0,0,1,103056.0,95500231.0
33611389788.0,3,1,160667.0,159973731.0
33611390180.0,0,1,101765.0,505448502.0
33611391512.0,3,1,172412.0,820687079.0
33611396278.0,0,1,136473.0,257105828.0
33611400153.0,1,6,759567.0,2506920944.0
33611404951.0,2,1,62330.0,802350939.0
33611409498.0,3,1,157063.0,840310123.0
33611414288.0,3,1,152852.0,688751470.0
33611414813.0,0,2,36857.0,402776070.0
33611415104.0,0,1,86275.0,446268875.0
33611416326.0,1,2,237882.0,1328770231.0
33611416612.0,0,1,94158.0,563611107.0
33611416975.0,3,1,144992.0,625671455.0
33611421062.0,2,1,44358.0,560085902.0
33611422998.0,1,2,234133.0,915733105.0
33611423039.0,2,1,101861.0,782531003.0
33611423285.0,1,2,172798.0,1031062916.0
33611425192.0,0,1,23793.0,297728260.0
33611426506.0,0,1,137421.0,173953496.0
33611426684.0,3,1,143038.0,879312829.0
33611431514.0,3,1,177335.0,579679657.0
33611432444.0,1,3,169368.0,1276672068.0
33611433477.0,3,1,177344.0,766747197.0
33611436049.0,2,1,109627.0,616549718.0
33611437765.0,2,1,88939.0,601715124.0
33611437919.0,1,2,140791.0,972999446.0
33611438389.0,0,1,14226.0,309857471.0
33611440246.0,1,3,357295.0,1630205328.0
33611443104.0,2,1,86399.0,649273859.0
33611444735.0,2,1,44587.0,727419710.0
33611448966.0,0,1,12148.0,436339874.0
33611449822.0,0,1,86399.0,165555923.0
33611451027.0,2,1,83634.0,864252761.0
33611451608.0,1,2,217049.0,960348165.0
33611451990.0,0,1,137863.0,273829241.0
33611452498.0,0,1,7855.0,242468108.0
33611454198.0,3,1,159317.0,844518163.0
33611454468.0,2,1,15757.0,809953658.0
33611456239.0,0,1,96436.0,354919191.0
33611456770.0,3,1,194840.0,758366623.0
33611459242.0,0,1,11335.0,316964313.0
33611460759.0,3,1,130240.0,495647406.0
33611461056.0,3,1,131900.0,475467676.0
33611463099.0,2,1,56999.0,666114959.0
33611464851.0,2,1,98895.0,833943553.0
33611465253.0,2,1,47780.0,615356867.0
33611470177.0,2,1,20593.0,841005173.0
33611470366.0,1,2,182540.0,646355856.0
33611470457.0,2,1,28603.0,557822612.0
33611472395.0,3,1,190459.0,53714218.0
33611473067.0,1,2,38305.0,1037093038.0
33611477928.0,2,1,37847.0,575175399.0
33611481487.0,2,1,52625.0,606272801.0
33611482401.0,3,1,167993.0,880963609.0
33611482854.0,1,3,348096.0,1798517305.0
33611485547.0,0,2,48868.0,248649393.0
33611489033.0,0,1,86399.0,463764918.0
33611489064.0,1,2,179752.0,1464262416.0
33611490174.0,0,1,34102.0,173868615.0
33611491663.0,0,1,130550.0,138273658.0
33611492865.0,1,2,175717.0,822740066.0
33611492913.0,1,2,90983.0,1615984953.0
33611500989.0,3,1,165567.0,608185154.0
33611503738.0,0,1,17877.0,384484163.0
33611503860.0,3,1,159960.0,893241599.0
33611504016.0,0,1,90738.0,386974290.0
33611507713.0,1,2,172903.0,783220792.0
33611508025.0,0,1,20778.0,278335165.0
33611514383.0,1,2,154529.0,1003285768.0
33611514593.0,0,1,68806.0,413160323.0
33611517457.0,1,2,49483.0,1324230067.0
33611518572.0,3,1,171119.0,729479870.0
33611519484.0,3,1,169892.0,106504582.0
33611520006.0,1,3,265816.0,1101934597.0
33611521578.0,2,1,35662.0,807830677.0
33611522676.0,1,2,265788.0,1027020333.0
33611523366.0,1,2,303718.0,909817146.0
33611524096.0,3,1,148077.0,712580329.0
33611524551.0,3,1,132126.0,702265872.0
33611524885.0,3,1,170631.0,263686375.0
33611525723.0,0,1,144465.0,118234026.0
33611529627.0,1,2,149224.0,1153893681.0
33611530879.0,3,1,153987.0,807695798.0
33611532135.0,0,1,87204.0,565797312.0
33611532821.0,2,1,32737.0,530964699.0
33611533443.0,2,1,86399.0,689810595.0
33611533526.0,0,1,86400.0,453951703.0
33611536325.0,1,3,271861.0,946636790.0
33611536843.0,2,1,86399.0,930334554.0
33611537021.0,2,1,15314.0,595332561.0
33611537471.0,1,2,172799.0,758493541.0
33611538139.0,2,1,83580.0,702281593.0
33611538325.0,3,1,149230.0,420527650.0
33611541699.0,0,1,56429.0,444664923.0
33611541781.0,3,1,138848.0,565721338.0
33611542726.0,3,1,181266.0,781993592.0
33611543417.0,1,2,106830.0,1577234437.0
33611545910.0,2,1,48976.0,807092576.0
33611546497.0,1,2,113855.0,1128508561.0
33611550073.0,1,4,403425.0,1206742808.0
33611552671.0,2,1,12507.0,577979584.0
33611552789.0,2,1,101439.0,825223223.0
33611553955.0,3,1,161298.0,841255105.0
33611554622.0,1,2,63381.0,826267676.0
33611554668.0,0,1,12039.0,208801588.0
33611557838.0,0,1,92347.0,354649789.0
33611565672.0,1,3,409606.0,1871726171.0
33611566027.0,3,1,170434.0,584180331.0
33611566037.0,0,1,93343.0,103556993.0
33611566666.0,1,2,105389.0,1254530431.0
33611570197.0,3,1,194071.0,156460063.0
33611570204.0,1,2,119223.0,1164148295.0
33611570256.0,2,1,52858.0,720753397.0
33611570331.0,3,1,174568.0,238655894.0
33611571965.0,3,1,177240.0,914740625.0
33611572295.0,0,1,93988.0,80450249.0
33611572521.0,0,1,76797.0,520801520.0
33611572777.0,3,1,173104.0,805601985.0
33611573126.0,2,1,86375.0,729663580.0
33611575893.0,2,1,86797.0,771641217.0
33611577212.0,0,1,86399.0,205283773.0
33611578151.0,2,1,81497.0,602582180.0
33611578781.0,1,2,201542.0,264928953.0
33611579328.0,2,1,16050.0,758472834.0
33611579965.0,0,1,40050.0,215075027.0
33611581149.0,3,1,174177.0,102307229.0
33611584109.0,0,1,22612.0,393597945.0
33611584626.0,0,2,90210.0,369274991.0
33611584866.0,0,1,19889.0,313675725.0
33611585049.0,2,1,10403.0,885704268.0
33611585388.0,2,1,35099.0,697790935.0
33611587488.0,2,1,86217.0,654345410.0
33611589790.0,0,1,102802.0,441542704.0
33611591107.0,1,2,238779.0,1092879912.0
33611593165.0,0,1,137999.0,322177549.0
33611593377.0,0,1,97873.0,402627407.0
33611593464.0,0,1,85800.0,441961366.0
33611594056.0,3,1,173733.0,357892919.0
33611594944.0,2,1,77968.0,606745696.0
33611595554.0,2,1,117157.0,712298609.0
33611596364.0,2,1,50534.0,875021421.0
33611601235.0,1,2,303069.0,964429891.0
33611602165.0,0,1,78120.0,159915625.0
33611605433.0,3,1,228556.0,753731892.0
33611608633.0,0,1,106242.0,420890772.0
33611609411.0,2,1,33238.0,842527057.0
33611611777.0,0,1,94275.0,235146502.0
33611612055.0,1,2,42848.0,1185035862.0
33611613159.0,0,1,109465.0,285445849.0
33611613683.0,0,1,130627.0,453493190.0
33611613754.0,1,2,136829.0,1435274009.0
33611615438.0,0,1,93879.0,241985944.0
33611616161.0,2,1,63306.0,830888912.0
33611616622.0,0,1,60847.0,127881645.0
33611617847.0,2,1,96266.0,835024493.0
33611622553.0,0,1,29954.0,383666183.0
33611623989.0,3,1,161382.0,909105926.0
33611625650.0,3,1,132593.0,788688046.0
33611625657.0,2,1,29340.0,602391984.0
33611627379.0,0,1,86399.0,361213940.0
33611627450.0,1,2,188327.0,922231633.0
33611628194.0,1,2,280522.0,523127542.0
33611630082.0,2,1,27220.0,736836727.0
33611630738.0,0,1,123660.0,570984622.0
33611632505.0,3,1,179340.0,302006082.0
33611633276.0,1,2,175892.0,458120059.0
33611633554.0,1,3,316218.0,1203910584.0
33611634365.0,3,1,129577.0,698837914.0
33611634614.0,2,1,86399.0,671792649.0
33611636429.0,1,2,61612.0,1209811089.0
33611640032.0,0,1,86399.0,405941921.0
33611641002.0,2,1,29339.0,542296438.0
33611643737.0,2,1,30751.0,901012382.0
33611644202.0,3,1,170661.0,862561120.0
33611645455.0,3,1,215573.0,613024124.0
33611647341.0,1,2,62691.0,1053624970.0
33611652204.0,0,2,78304.0,353697031.0
33611652324.0,3,1,151077.0,288472983.0
33611652821.0,1,3,296243.0,761793163.0
33611653506.0,2,1,85985.0,752259992.0
33611654257.0,1,3,135308.0,2074421674.0
33611659829.0,0,1,26767.0,166351463.0
33611659865.0,0,1,78162.0,498835696.0
33611660122.0,1,2,174402.0,1265424209.0
33611660174.0,0,1,35841.0,352359460.0
33611660179.0,1,2,162260.0,1215087867.0
33611660332.0,0,1,29182.0,398244006.0
33611660356.0,3,1,159509.0,488436234.0
33611661525.0,0,1,88051.0,577783073.0
33611662655.0,1,2,57363.0,762472797.0
33611663112.0,3,1,152326.0,255451466.0
33611663702.0,3,1,165151.0,89358021.0
33611663713.0,0,1,32895.0,484854963.0
33611664781.0,0,1,78657.0,120708823.0
33611665976.0,0,1,33269.0,165488271.0
33611666821.0,3,1,179538.0,597610368.0
33611668458.0,0,1,86399.0,196551959.0
33611669664.0,2,1,32134.0,669199329.0
33611674326.0,0,1,103211.0,580184600.0
33611676151.0,1,2,163340.0,994695742.0
33611677014.0,2,1,89090.0,763292556.0
33611681800.0,2,1,105805.0,822921445.0
33611682615.0,2,1,19465.0,719158589.0
33611683877.0,0,1,110156.0,413217244.0
33611684046.0,3,1,169405.0,757890430.0
33611688017.0,1,2,173196.0,795344692.0
33611688373.0,0,1,90639.0,400425959.0
33611688772.0,3,1,166436.0,744750241.0
33611694105.0,2,1,86399.0,759087208.0
33611694340.0,0,1,86523.0,135468770.0
33611697141.0,0,1,118288.0,490150223.0
33611698097.0,0,1,10570.0,439089929.0
33611701452.0,1,3,361077.0,1190229946.0
33611701973.0,3,1,177629.0,610846309.0
33611702988.0,1,2,255846.0,1103411518.0
33611703847.0,2,1,15520.0,861258897.0
33611704829.0,3,1,209072.0,627943657.0
33611705029.0,1,2,264402.0,1397377503.0
33611705930.0,3,1,154178.0,475171530.0
33611706504.0,0,1,98526.0,161960225.0
33611707536.0,1,2,195449.0,1592213540.0
33611709397.0,0,1,27778.0,75271823.0
33611712543.0,0,1,32999.0,316080860.0
33611712566.0,1,3,296974.0,808572495.0
33611712699.0,3,1,143944.0,516533498.0
33611714394.0,0,1,81364.0,169891192.0
33611716069.0,0,1,99938.0,105349225.0
33611717047.0,2,1,101280.0,675658915.0
33611718406.0,3,1,193080.0,458975303.0
33611723960.0,0,1,78660.0,140714239.0
33611725154.0,1,2,273674.0,1527372312.0
33611727177.0,0,1,23355.0,85954815.0
33611727958.0,1,2,213652.0,797380249.0
33611730740.0,1,2,221956.0,1655788990.0
33611732184.0,0,1,39661.0,421582734.0
33611732533.0,2,1,15246.0,629824560.0
33611733141.0,2,1,16635.0,892407545.0
33611734222.0,2,1,62649.0,686755667.0
33611734973.0,1,2,347779.0,1376536153.0
33611735003.0,3,1,202036.0,182823362.0
33611735913.0,2,1,41026.0,662205184.0
33611737183.0,1,2,205863.0,1155445706.0
33611738295.0,2,1,35344.0,824216696.0
33611740656.0,3,1,156408.0,570472291.0
33611744113.0,3,1,143309.0,487533106.0
33611746083.0,0,1,17519.0,273229553.0
33611746387.0,2,1,63343.0,938395176.0
33611746562.0,2,1,58503.0,895997200.0
33611749331.0,0,1,100788.0,190811740.0
33611750113.0,1,2,264978.0,1597968018.0
33611751834.0,3,1,212691.0,351570870.0
33611752483.0,2,1,32111.0,862707210.0
33611753061.0,3,1,168605.0,251621557.0
33611753119.0,0,1,117365.0,233243585.0
33611756591.0,3,1,157407.0,542747769.0
33611760156.0,3,1,171249.0,258336418.0
33611765692.0,2,1,115633.0,789013591.0
33611769476.0,3,1,173943.0,512103576.0
33611770065.0,2,1,64970.0,612176331.0
33611770946.0,0,1,86400.0,492736198.0
33611771149.0,0,1,96095.0,547192928.0
33611771917.0,1,4,209634.0,2203007267.0
33611774298.0,1,2,305590.0,753247879.0
33611775766.0,3,1,225035.0,243444956.0
33611777355.0,0,1,49115.0,312061993.0
33611778926.0,1,2,351091.0,1049155743.0
33611780062.0,1,2,266206.0,560352813.0
33611781709.0,1,6,608369.0,3776856716.0
33611782246.0,3,1,147454.0,421133984.0
33611783235.0,3,1,126004.0,697794084.0
33611785485.0,0,1,30597.0,424281649.0
33611785746.0,2,1,17219.0,641354050.0
33611785822.0,1,2,58669.0,643079165.0
33611787004.0,2,1,18307.0,698321915.0
33611787220.0,2,1,86399.0,776311138.0
33611789495.0,1,2,50865.0,1314949792.0
33611790827.0,0,1,16774.0,391734285.0
33611793101.0,0,1,16731.0,126088603.0
33611794819.0,3,1,176390.0,913881992.0
33611795285.0,0,1,94731.0,492607160.0
33611795942.0,2,1,14491.0,555620819.0
33611798542.0,2,1,34319.0,837213352.0
33611800456.0,0,1,87383.0,121631753.0
33611800945.0,0,1,41216.0,227180632.0
33611801636.0,2,1,26352.0,722088941.0
33611805939.0,0,1,86399.0,465175752.0
33611814382.0,2,1,115039.0,756246046.0
33611814649.0,3,1,131970.0,686131193.0
33611814978.0,3,1,136157.0,458095592.0
33611815220.0,0,1,82492.0,181415365.0
33611821609.0,2,1,25706.0,676252927.0
33611823589.0,1,2,65919.0,712881051.0
33611824466.0,1,2,187764.0,573105552.0
33611825229.0,3,1,152218.0,387056081.0
33611828277.0,0,1,51746.0,408625968.0
33611828489.0,2,1,113459.0,817115999.0
33611829819.0,2,1,24447.0,748159219.0
33611830537.0,3,1,173290.0,485788859.0
33611831062.0,0,1,134587.0,142959935.0
33611833564.0,1,3,229355.0,1512128347.0
33611833736.0,3,1,128813.0,719746625.0
33611837445.0,0,1,25151.0,182806800.0
33611837560.0,2,1,36746.0,719149562.0
33611837612.0,3,1,158860.0,549009309.0
33611839444.0,0,1,85611.0,263457328.0
33611839475.0,1,2,36628.0,754417949.0
33611843110.0,1,2,275233.0,625029904.0
33611843841.0,0,1,135311.0,92182806.0
33611845104.0,1,2,173456.0,1140330357.0
33611847852.0,2,1,27427.0,608307481.0
33611851160.0,1,2,168827.0,1528811483.0
33611852234.0,0,1,127753.0,371851657.0
33611853430.0,3,1,138462.0,785174896.0
33611856125.0,2,1,16939.0,799086308.0
33611856412.0,3,1,162449.0,145888898.0
33611859167.0,1,2,254217.0,335790088.0
33611860847.0,3,1,171551.0,217338962.0
33611860873.0,3,1,211029.0,653353573.0
33611861011.0,2,1,18322.0,619573851.0
33611861049.0,2,1,94034.0,755419177.0
33611861066.0,3,1,129533.0,607090380.0
33611863499.0,2,1,86399.0,727882817.0
33611866967.0,0,1,107922.0,138648322.0
33611868468.0,3,1,172785.0,493016067.0
33611868951.0,2,1,86399.0,588039942.0
33611869359.0,0,1,75935.0,247580359.0
33611870313.0,3,1,168805.0,765560391.0
33611871207.0,2,1,9608.0,533135769.0
33611873505.0,0,1,95409.0,534137721.0
33611873779.0,0,1,86399.0,474237050.0
33611874415.0,1,5,287740.0,2833122149.0
33611875018.0,2,1,10820.0,858100221.0
33611875333.0,1,2,331068.0,1066783424.0
33611876115.0,1,2,50271.0,1362579054.0
33611876795.0,3,1,224889.0,556531919.0
33611879800.0,0,1,52790.0,422444307.0
33611880633.0,2,1,57222.0,789695386.0
33611881930.0,1,2,72470.0,674007660.0
33611883854.0,0,1,78428.0,267726890.0
33611884907.0,3,1,186717.0,203342683.0
33611886000.0,2,1,60170.0,606002557.0
33611895568.0,0,1,11816.0,373953633.0
33611896089.0,2,1,22161.0,600246681.0
33611900698.0,2,1,54365.0,637436970.0
33611903250.0,3,1,161103.0,249280491.0
33611903623.0,1,2,61393.0,924521443.0
33611908728.0,1,3,272289.0,1635749733.0
33611909886.0,0,1,138437.0,365417634.0
33611910010.0,0,1,98596.0,513371067.0
33611911280.0,0,1,86399.0,301909665.0
33611913289.0,1,2,115993.0,644477584.0
33611914148.0,2,1,83124.0,582052097.0
33611914530.0,2,1,63837.0,611859693.0
33611916122.0,1,4,396573.0,2740146420.0
33611916251.0,1,2,49425.0,666136130.0
33611918561.0,2,1,34844.0,845859076.0
33611920183.0,2,1,37353.0,796222117.0
33611923209.0,0,1,35056.0,258489527.0
33611923885.0,2,1,86399.0,754100799.0
33611924290.0,1,2,254968.0,1037701964.0
33611924870.0,2,1,16245.0,497869816.0
33611926688.0,0,1,86399.0,409368102.0
33611928240.0,2,1,85408.0,676540741.0
33611928339.0,3,1,166494.0,418161282.0
33611929335.0,0,1,57112.0,410362910.0
33611930412.0,0,1,50912.0,131927174.0
33611937597.0,0,1,86399.0,222481890.0
33611939498.0,3,1,180733.0,790339772.0
33611940247.0,1,3,214955.0,826885402.0
33611940684.0,0,1,97666.0,450966630.0
33611940728.0,0,1,148298.0,150686643.0
33611941332.0,2,1,88020.0,694636973.0
33611941966.0,0,1,98041.0,517082231.0
33611943643.0,1,2,42908.0,1119439863.0
33611947045.0,0,1,29087.0,169599199.0
33611948951.0,2,1,100901.0,659954908.0
33611952055.0,2,1,14652.0,629573886.0
33611952550.0,1,2,311575.0,1165070778.0
33611953112.0,2,1,86386.0,620879804.0
33611954935.0,2,1,33383.0,501358565.0
33611958641.0,2,1,20140.0,882356814.0
33611961495.0,0,1,86399.0,509785636.0
33611962148.0,0,1,108925.0,344587832.0
33611962459.0,1,2,273965.0,1291030436.0
33611962572.0,2,1,86399.0,668496662.0
33611962578.0,1,2,200789.0,1528948300.0
33611964059.0,2,1,66622.0,616086452.0
33611964610.0,3,1,169414.0,171412022.0
33611965241.0,0,1,89234.0,251674752.0
33611966286.0,0,1,61691.0,366566688.0
33611966358.0,2,1,14669.0,558380932.0
33611974162.0,2,1,86399.0,919252791.0
33611974256.0,2,1,25289.0,854275362.0
33611978774.0,0,1,35526.0,245404595.0
33611978918.0,2,1,70151.0,715836681.0
33611980179.0,1,2,79589.0,1101558663.0
33611981111.0,0,1,46909.0,151660571.0
33611982846.0,0,1,25787.0,97751699.0
33611983616.0,1,2,177661.0,1127441486.0
33611986841.0,3,1,225694.0,815829966.0
33611986875.0,2,1,126067.0,841254354.0
33611987270.0,0,1,111675.0,609965784.0
33611987458.0,0,1,86391.0,162198703.0
33611988208.0,1,2,39032.0,1257563457.0
33611990730.0,0,1,29720.0,203776322.0
33611991222.0,0,2,25412.0,529661199.0
33611992166.0,2,1,64217.0,648125232.0
33611993222.0,0,1,86399.0,490544682.0
33611993397.0,2,1,20003.0,869143395.0
33611993967.0,0,1,102748.0,281358454.0
33611995902.0,2,1,100449.0,815777865.0
33611997303.0,2,1,28092.0,513182426.0
33612012189.0,2,1,93532.0,786122674.0
33612013737.0,1,2,53959.0,946403370.0
33612014885.0,2,1,20870.0,618944375.0
33612019714.0,2,1,82760.0,808783189.0
33612021524.0,0,1,46907.0,440017600.0
33612022010.0,3,1,154670.0,392196396.0
33612022651.0,1,2,201416.0,519684472.0
33612024813.0,0,1,134545.0,223436647.0
33612024861.0,0,1,22477.0,319209494.0
33612024908.0,3,1,153800.0,195461942.0
33612025336.0,1,2,81011.0,1109651762.0
33612026001.0,0,1,86399.0,512273132.0
33612026245.0,2,1,32869.0,609000145.0
33612027600.0,1,2,361487.0,1512913287.0
33612030786.0,0,1,78774.0,504120282.0
33612031094.0,1,2,38547.0,1297979743.0
33612032485.0,0,1,143148.0,298243506.0
33612032903.0,3,1,131543.0,793210869.0
33612033302.0,3,1,144958.0,547784217.0
33612036190.0,2,1,17314.0,875308460.0
33612039442.0,0,1,120841.0,437739743.0
33612043298.0,0,1,15614.0,303397080.0
33612044460.0,3,1,126081.0,644810381.0
33612045711.0,2,1,15609.0,573529463.0
33612047460.0,0,1,53122.0,178507160.0
33612048055.0,1,2,107636.0,1278319639.0
33612048318.0,2,1,86399.0,797105383.0
33612049546.0,3,1,159131.0,178013601.0
33612050500.0,0,1,14627.0,265353302.0
33612052008.0,2,1,31565.0,667327344.0
33612052136.0,0,1,35327.0,111482871.0
33612052887.0,3,1,206757.0,474507581.0
33612053781.0,0,1,54442.0,490295336.0
33612055211.0,1,2,175194.0,748627158.0
33612056973.0,1,2,126286.0,1216150966.0
33612058746.0,0,1,104873.0,124684259.0
33612061364.0,3,1,168421.0,863490962.0
33612061519.0,2,1,86399.0,677111098.0
33612062760.0,2,1,80612.0,746061804.0
33612065128.0,0,1,15173.0,255227065.0
33612066874.0,1,2,70107.0,858892937.0
33612067303.0,3,1,146459.0,868053774.0
33612067516.0,2,1,84293.0,658272538.0
33612070205.0,0,1,86400.0,242170116.0
33612071200.0,0,1,92956.0,112846292.0
33612078786.0,1,2,185482.0,1532936121.0
33612079063.0,3,1,172009.0,235981630.0
33612081290.0,2,1,40989.0,578546894.0
33612082111.0,3,1,161131.0,679986134.0
33612082190.0,1,2,152403.0,1250225759.0
33612086386.0,1,2,270275.0,1056304188.0
33612088349.0,0,1,86399.0,398934086.0
33612089108.0,0,1,128367.0,444419632.0
33612091594.0,3,1,156794.0,568777530.0
33612092267.0,1,2,114065.0,844110135.0
33612092319.0,2,1,65528.0,588207902.0
33612093563.0,0,1,86083.0,129513071.0
33612093609.0,3,1,217487.0,863382500.0
33612093646.0,2,1,90750.0,793242491.0
33612094013.0,1,2,205935.0,1488312512.0
33612094214.0,3,1,169048.0,470819343.0
33612094269.0,1,2,123739.0,478580275.0
33612094294.0,0,1,127534.0,172208779.0
33612095872.0,0,1,142650.0,171114989.0
33612096524.0,0,1,78029.0,368662721.0
33612096915.0,3,1,138372.0,501246326.0
33612097214.0,0,1,113995.0,476915316.0
33612098547.0,3,1,141515.0,797053510.0
33612100751.0,0,1,107219.0,532603649.0
33612102035.0,1,2,209442.0,725879224.0
33612104843.0,2,1,86356.0,812746489.0
33612105586.0,0,1,108964.0,230654690.0
33612106814.0,0,1,102407.0,191718193.0
33612108333.0,2,1,115075.0,862212105.0
33612108846.0,3,1,189645.0,361409215.0
33612111333.0,1,2,205528.0,870162453.0
33612112541.0,2,1,104311.0,737018660.0
33612112802.0,0,1,47919.0,362168266.0
33612112904.0,0,1,86399.0,411324845.0
33612113157.0,1,3,322385.0,2117098217.0
33612113513.0,2,1,81832.0,746484715.0
33612116667.0,1,2,345748.0,949663683.0
33612121735.0,1,2,282516.0,870839158.0
33612122851.0,0,1,31338.0,180483973.0
33612124886.0,3,1,172757.0,454491620.0
33612125111.0,2,1,12234.0,795204780.0
33612125618.0,2,1,46849.0,588133937.0
33612126062.0,0,1,135475.0,193680422.0
33612126434.0,0,1,75151.0,469072213.0
33612126572.0,0,1,36268.0,71692829.0
33612127247.0,0,1,107516.0,266324048.0
33612127306.0,2,1,56217.0,542652379.0
33612127614.0,0,1,26829.0,128474792.0
33612130755.0,1,2,179012.0,569792363.0
33612131455.0,2,1,52871.0,867166382.0
33612132948.0,0,1,93797.0,395634257.0
33612137979.0,3,1,170655.0,579252356.0
33612138430.0,0,1,86400.0,172217328.0
33612141597.0,2,1,86399.0,592230779.0
33612141963.0,0,1,86265.0,67146881.0
33612142965.0,0,1,92990.0,61606641.0
33612147254.0,0,1,122506.0,528959672.0
33612148106.0,0,1,85800.0,287298530.0
33612152181.0,0,1,97915.0,389897363.0
33612152268.0,3,1,239620.0,822491007.0
33612153170.0,1,2,158434.0,1048647832.0
33612154061.0,2,1,123295.0,911259865.0
33612154387.0,3,1,181134.0,215243382.0
33612156464.0,1,2,131886.0,1560144589.0
33612160293.0,2,1,43437.0,841275912.0
33612162558.0,0,1,102430.0,380111359.0
33612162671.0,1,2,101625.0,877674925.0
33612162821.0,0,1,132708.0,404958524.0
33612166316.0,0,1,100516.0,187893260.0
33612167029.0,0,1,86399.0,518171335.0
33612167695.0,2,1,28390.0,519601225.0
33612170469.0,1,2,206006.0,484939931.0
33612170882.0,2,1,132212.0,939642826.0
33612171660.0,1,4,447689.0,1313425082.0
33612175486.0,0,1,86384.0,364443355.0
33612176544.0,0,1,87764.0,345971408.0
33612180138.0,3,1,167748.0,640583818.0
33612180907.0,2,1,40422.0,844493267.0
33612180983.0,3,1,139076.0,395099020.0
33612182670.0,1,2,253382.0,1350316149.0
33612182936.0,2,1,70347.0,782798860.0
33612187573.0,2,1,78747.0,843627770.0
33612189095.0,3,1,161665.0,147674942.0
33612190294.0,0,1,93678.0,330471485.0
33612191351.0,0,1,91326.0,540372374.0
33612192440.0,3,1,144146.0,811214543.0
33612192463.0,3,1,137769.0,762852526.0
33612192940.0,2,1,101145.0,918922319.0
33612195081.0,0,1,63143.0,78008526.0
33612196750.0,2,1,66994.0,623485753.0
33612197652.0,3,1,162263.0,218168354.0
33612200179.0,2,1,86399.0,652858383.0
33612202026.0,0,1,33815.0,307740002.0
33612204223.0,1,5,602484.0,2413745269.0
33612204613.0,1,2,110815.0,758293571.0
33612207460.0,2,1,86399.0,858083986.0
33612209408.0,1,2,63103.0,641055215.0
33612212315.0,0,1,36073.0,274588174.0
33612212347.0,1,2,331584.0,616547726.0
33612213768.0,0,1,31090.0,345795409.0
33612213801.0,0,1,128382.0,225328943.0
33612218809.0,1,2,265465.0,1363119876.0
33612221358.0,2,1,12969.0,776341880.0
33612221548.0,2,1,27770.0,772546719.0
33612223374.0,2,1,86399.0,769515083.0
33612224255.0,3,1,176942.0,84156197.0
33612224498.0,1,2,53984.0,875361127.0
33612224546.0,3,1,151679.0,442639222.0
33612226393.0,1,3,339458.0,315979377.0
33612227106.0,0,1,27105.0,116912458.0
33612227854.0,2,1,38988.0,814196944.0
33612230663.0,0,1,12430.0,384949941.0
33612232211.0,2,1,62125.0,820019929.0
33612233453.0,0,1,92921.0,137978232.0
33612233606.0,0,1,98847.0,538381114.0
33612234328.0,0,1,86399.0,221085632.0
33612235086.0,2,1,86336.0,745051931.0
33612236789.0,1,4,612016.0,1634930386.0
33612242912.0,0,1,86399.0,221735161.0
33612244692.0,1,2,270736.0,868975203.0
33612247684.0,1,2,29387.0,1152642841.0
33612249014.0,1,2,199835.0,1316337248.0
33612249048.0,2,1,86399.0,924679130.0
33612252675.0,0,1,86399.0,167119663.0
33612253285.0,0,1,42704.0,473625542.0
33612258277.0,1,2,188813.0,1177560892.0
33612258307.0,1,2,165639.0,1292836357.0
33612258358.0,0,1,109040.0,275047135.0
33612260678.0,2,1,33525.0,516471198.0
33612261307.0,2,1,49893.0,653454765.0
33612261575.0,2,1,86389.0,617601137.0
33612264402.0,1,2,65064.0,1604076130.0
33612265807.0,1,2,83179.0,1033480273.0
33612267716.0,2,1,129480.0,786957255.0
33612268977.0,2,1,37051.0,746584212.0
33612270484.0,2,1,109476.0,756928611.0
33612276532.0,0,1,130454.0,66013580.0
33612278156.0,2,1,21531.0,486067402.0
33612278973.0,0,1,21062.0,65191601.0
33612281005.0,2,1,12358.0,566367421.0
33612281065.0,3,1,134834.0,704815675.0
33612281080.0,0,1,84863.0,89228695.0
33612283490.0,2,1,79932.0,706772443.0
33612287380.0,3,1,199150.0,491912864.0
33612289000.0,3,1,164700.0,214169418.0
33612292244.0,2,1,22614.0,790833307.0
33612293914.0,2,1,40758.0,882894545.0
33612294439.0,3,1,176752.0,492869288.0
33612302152.0,1,2,31561.0,740791676.0
33612302545.0,2,1,17415.0,800435530.0
33612303920.0,3,1,146090.0,745781810.0
33612304889.0,0,1,131416.0,162416513.0
33612305622.0,3,1,141982.0,467211206.0
33612306534.0,1,4,435434.0,2302396857.0
